CustomerID,Age,Marital_Status,Education,Employment_Type,Suburb,City,Province,Location_Type,Customer_Tenure,Annual_Income,Current_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Vehicle_Loan,Current_Account_Balance,Savings_Account_Balance,Credit_Card_Balance,Personal_Loan_Balance,Home_Loan_Balance,Vehicle_Loan_Balance,Current_Account_Closed_Date,Savings_Account_Closed_Date,Credit_Card_Closed_Date,Personal_Loan_Closed_Date,Home_Loan_Closed_Date,Vehicle_Loan_Closed_Date,Online_Banking_Registered,Mobile_App_Registered,USSD_Registered,Online_Banking_Txns,Mobile_App_Txns,USSD_Txns,Credit_Score,Flag_Product_Mismatch,Flag_Closed_With_Balance,Flag_No_Products,Num_Products,Num_Digital_Channels,Total_Digital_Txns,Num_Prev_Closures,Digitally_Dormant
8896,38,Single,Bachelor's,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,4.7,238190.25,True,True,False,True,False,False,3008.31,17319.34,0.0,41346.74,0.0,0.0,,,,,,,True,True,True,4.0,3.0,4.0,478.0,False,False,False,3,3,11.0,0,False
8897,29,Single,Bachelor's,Self-employed,Newlands,Cape Town,Western Cape,Suburban,6.1,61802.88,True,True,False,True,False,False,1043.97,3872.08,0.0,,1035.02,0.0,,,,,,,True,False,True,0.0,0.0,1.0,437.0,True,False,False,3,2,1.0,0,False
8898,35,Married,Less than matric,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,2.2,17650.11,False,False,False,True,True,False,0.0,0.0,0.0,105625.6,423214.75,0.0,,,,,,,False,True,False,0.0,0.0,0.0,767.0,False,False,False,2,1,0.0,0,True
8900,28,Single,Matric,Informal trader,Mamelodi,Tshwane,Gauteng,Township,1.6,25222.63,False,False,True,True,False,False,0.0,0.0,2781.02,76516.74,0.0,0.0,,,,,,,False,True,True,0.0,1.0,4.0,330.0,False,False,False,2,2,5.0,0,False
8901,38,Married,Matric,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,6.1,15070.31,False,True,True,False,False,False,0.0,1150.87,1459.8,1039.87,0.0,0.0,,,,,,,True,True,False,0.0,3.0,0.0,684.0,True,False,False,2,2,3.0,0,False
8902,32,Single,Matric,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,4.5,10863.04,False,True,False,False,False,False,0.0,731.19,0.0,0.0,0.0,0.0,,,,,,,True,False,False,1.0,0.0,0.0,581.0,False,False,False,1,1,1.0,0,False
8903,34,Married,Matric,Unemployed,Centurion,Tshwane,Gauteng,Suburban,0.5,23805.61,True,False,True,False,False,False,473.16,0.0,920.71,0.0,0.0,0.0,,,,,,,False,True,True,0.0,3.0,4.0,523.0,False,False,False,2,2,7.0,0,False
8904,51,Married,Diploma/Certificate,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,3.5,28703.47,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-05,,2024-10-31,,,,False,False,True,0.0,0.0,4.0,565.0,False,False,True,0,1,4.0,2,False
8905,39,Single,Matric,Unemployed,Mahikeng CBD,Mahikeng,North West,Urban,1.2,5027.04,False,False,True,False,False,False,0.0,0.0,260.65,0.0,0.0,0.0,,,,,,,True,True,False,3.0,6.0,0.0,412.0,False,False,False,1,2,9.0,0,False
8906,44,Single,Postgraduate,Unemployed,Centurion,Tshwane,Gauteng,Suburban,7.2,12349.07,True,True,False,True,False,False,254.9,710.47,0.0,128261.97,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,272.0,False,False,False,3,0,0.0,0,False
8907,18,Single,Less than matric,Student,Sandton,Johannesburg,Gauteng,Urban,1.6,11307.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-29,,,,,False,True,False,0.0,5.0,0.0,719.0,False,False,True,0,1,5.0,1,False
8908,25,Single,Diploma/Certificate,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,2.6,155947.29,True,True,True,False,False,False,2754.12,,6638.83,0.0,0.0,0.0,,,,,,,True,True,False,0.0,0.0,0.0,937.0,True,False,False,3,2,0.0,0,True
8909,64,Married,Less than matric,Retired,Tlhabane,Rustenburg,North West,Township,15.9,73619.81,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,,False,False,True,0,0,0.0,0,False
8910,39,Single,Bachelor's,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,6.4,479511.96,True,False,True,False,False,False,7585.44,0.0,34575.96,0.0,0.0,0.0,,,,,,,True,True,False,16.0,0.0,0.0,921.0,False,False,False,2,2,16.0,0,False
8911,52,Single,Less than matric,Self-employed,Umhlanga,Durban,KwaZulu-Natal,Urban,4.3,377184.24,True,True,True,False,False,True,7933.28,32920.17,53001.6,0.0,0.0,432811.68,,,,2024-10-31,,,True,True,False,8.0,9.0,0.0,460.0,False,False,False,4,2,17.0,1,False
8912,40,Single,Matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,3.6,216753.76,False,True,True,False,False,True,0.0,21495.63,11411.42,0.0,0.0,468889.09,2024-06-11,,,,,,True,True,False,0.0,0.0,0.0,747.0,False,False,False,3,2,0.0,1,True
8913,35,Married,Matric,Self-employed,Sandton,Johannesburg,Gauteng,Urban,2.9,152416.64,False,True,True,False,True,False,0.0,10720.14,6344.71,0.0,1283922.5,0.0,2022-07-09,,,,,,True,True,False,5.0,18.0,0.0,654.0,False,False,False,3,2,23.0,1,False
8914,45,Single,Diploma/Certificate,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,4.5,26950.08,False,True,False,False,False,False,0.0,2384.1,0.0,0.0,0.0,0.0,,,,,,,False,True,True,0.0,1.0,5.0,485.0,False,False,False,1,2,6.0,0,False
8915,40,Single,Matric,Retired,Mitchells Plain,Cape Town,Western Cape,Township,2.8,211160.65,True,True,False,False,False,False,2714.25,24447.93,0.0,0.0,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,280.0,False,False,False,2,0,0.0,0,False
8917,32,Single,Less than matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,1.8,124851.3,False,True,False,False,False,False,0.0,11568.4,0.0,0.0,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,166.0,False,False,False,1,0,0.0,0,False
8918,33,Single,Matric,Self-employed,Green Point,Cape Town,Western Cape,Urban,0.8,435511.57,True,True,False,False,True,False,7496.45,46517.14,0.0,0.0,662652.78,0.0,,,,,,,False,True,False,0.0,20.0,0.0,442.0,False,False,False,3,1,20.0,0,False
8919,51,Married,Diploma/Certificate,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,3.2,656568.24,True,True,True,False,False,False,10819.0,39934.65,28664.13,0.0,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,649.0,False,False,False,3,0,0.0,0,False
8920,20,Single,Postgraduate,Unemployed,Soweto,Johannesburg,Gauteng,Township,0.3,21858.23,False,False,False,True,False,False,0.0,0.0,310.98,183212.51,0.0,0.0,,,,,,,False,True,False,0.0,2.0,0.0,620.0,True,False,False,1,1,2.0,0,False
8921,36,Single,Bachelor's,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,1.5,144268.33,False,True,False,False,False,True,0.0,16945.09,0.0,0.0,0.0,327411.3,,,2021-06-18,,,,False,True,False,0.0,6.0,0.0,687.0,False,False,False,2,1,6.0,1,False
8922,45,Married,Diploma/Certificate,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,9.0,65593.69,True,False,True,False,False,False,1253.1,0.0,7083.7,0.0,692.08,0.0,,,,,,,True,True,False,2.0,13.0,0.0,423.0,True,False,False,2,2,15.0,0,False
8923,31,Married,Bachelor's,Unemployed,Sandton,Johannesburg,Gauteng,Urban,6.2,33122.57,True,True,True,False,True,True,549.06,3452.71,276.24,0.0,956538.43,126404.59,,,,,,,True,True,True,4.0,1.0,0.0,682.0,False,False,False,5,3,5.0,0,False
8924,43,Single,Bachelor's,Full-time employed,Glenwood,Durban,KwaZulu-Natal,Urban,3.3,223706.13,True,True,True,False,True,True,4017.75,13215.88,10183.74,0.0,2543141.84,521496.95,,,,,,,False,True,True,0.0,8.0,7.0,888.0,False,False,False,5,2,15.0,0,False
8925,29,Single,Less than matric,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,6.9,23214.48,True,False,False,True,True,False,341.13,0.0,0.0,236223.71,1571302.52,0.0,,,,,,,True,True,True,2.0,4.0,1.0,677.0,False,False,False,3,3,7.0,0,False
8926,36,Single,Less than matric,Self-employed,Unknown,Johannesburg,Gauteng,Township,8.5,159787.76,False,False,False,True,False,False,0.0,0.0,0.0,93906.62,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,820.0,False,False,False,1,0,0.0,0,False
8927,57,Single,Diploma/Certificate,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,6.5,146311.63,False,False,True,False,False,False,0.0,0.0,3941.54,0.0,0.0,0.0,,,,,,,False,True,False,0.0,5.0,0.0,677.0,False,False,False,1,1,5.0,0,False
8928,34,Single,Matric,Self-employed,Tlhabane,Rustenburg,North West,Township,4.6,46514.45,True,True,True,True,False,False,656.49,5176.79,1835.39,81083.29,0.0,0.0,,,,,,,True,False,False,3.0,0.0,0.0,326.0,False,False,False,4,1,3.0,0,False
8929,38,Single,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,9.3,30450.3,False,False,False,True,False,False,0.0,0.0,0.0,76280.28,0.0,0.0,,,,,,,False,True,True,0.0,6.0,8.0,462.0,False,False,False,1,2,14.0,0,False
8930,48,Single,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,5.5,416304.11,True,True,True,False,False,False,7614.97,28125.53,42727.97,0.0,0.0,0.0,,,,,,,True,True,False,11.0,15.0,0.0,651.0,False,False,False,3,2,26.0,0,False
8931,44,Single,Diploma/Certificate,Informal trader,Tembisa,Ekurhuleni,Gauteng,Township,3.1,78182.53,True,False,False,True,False,False,1272.23,0.0,0.0,24848.27,0.0,0.0,,,,,,,False,True,True,0.0,6.0,8.0,795.0,False,False,False,2,2,14.0,0,False
8932,31,Single,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,6.5,182623.56,True,True,False,False,False,False,3264.84,23805.83,0.0,0.0,0.0,0.0,,,,,,,True,True,False,4.0,6.0,0.0,431.0,False,False,False,2,2,10.0,0,False
8933,26,Married,Postgraduate,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,1.7,203872.64,False,True,True,False,True,False,0.0,22453.95,21364.13,0.0,627476.44,0.0,,,,,,,False,False,False,0.0,0.0,0.0,659.0,False,False,False,3,0,0.0,0,False
8934,37,Single,Matric,Unemployed,Glenwood,Durban,KwaZulu-Natal,Urban,3.8,37717.55,True,False,False,True,False,False,733.69,0.0,0.0,30989.03,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,488.0,False,False,False,2,0,0.0,0,False
8935,38,Married,Matric,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,7.5,25244.28,True,False,True,False,True,False,485.61,0.0,3287.1,0.0,1604375.87,0.0,,,,,,,False,False,False,0.0,0.0,0.0,622.0,False,False,False,3,0,0.0,0,False
8936,40,Single,Matric,Full-time employed,Green Point,Cape Town,Western Cape,Urban,4.3,185357.81,False,True,True,False,False,False,0.0,12593.11,19371.2,0.0,0.0,0.0,,,,,,,True,False,False,8.0,0.0,0.0,544.0,False,False,False,2,1,8.0,0,False
8937,22,Married,Matric,Full-time employed,Glenwood,Durban,KwaZulu-Natal,Urban,1.2,171907.95,False,True,True,False,False,True,0.0,23418.87,15607.52,0.0,0.0,850000.0,,,,,,,True,True,False,15.0,9.0,0.0,580.0,False,False,False,3,2,24.0,0,False
8938,25,Single,Matric,Informal trader,Tembisa,Ekurhuleni,Gauteng,Township,3.3,92179.67,True,False,False,False,False,True,1510.83,0.0,0.0,0.0,0.0,173856.77,,,,,,,False,True,True,0.0,2.0,0.0,362.0,False,False,False,2,2,2.0,0,False
8939,43,Married,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.2,319967.18,True,True,True,False,False,True,5527.91,25522.27,56191.4,0.0,0.0,772109.33,,,,,,,True,True,False,8.0,12.0,0.0,607.0,False,False,False,4,2,20.0,0,False
8940,42,Single,Less than matric,Student,Newlands,Cape Town,Western Cape,Suburban,2.3,10162.49,False,True,True,False,True,False,0.0,695.39,1242.57,0.0,1048556.01,0.0,,,,,,,True,True,False,3.0,0.0,0.0,367.0,False,False,False,3,2,3.0,0,False
8941,28,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,0.7,350762.13,True,True,False,False,False,False,6522.87,24831.29,0.0,0.0,0.0,0.0,,,,,,,True,False,False,0.0,0.0,0.0,379.0,False,False,False,2,1,0.0,0,True
8942,43,Single,Less than matric,Full-time employed,Green Point,Cape Town,Western Cape,Urban,7.4,89839.04,True,True,False,False,False,False,1803.8,13140.2,0.0,0.0,0.0,0.0,,,,2021-09-01,2023-09-03,,True,False,True,1.0,0.0,0.0,444.0,False,False,False,2,2,1.0,2,False
8943,39,Single,Matric,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,1.1,169597.16,False,True,True,False,False,True,0.0,10209.33,8390.67,0.0,0.0,136683.88,,,,,,,True,True,True,7.0,6.0,2.0,830.0,False,False,False,3,3,15.0,0,False
8944,42,Single,Less than matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,3.9,36639.96,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,True,0.0,0.0,4.0,659.0,False,False,True,0,1,4.0,0,False
8945,18,Single,Less than matric,Unemployed,Waterfront,Cape Town,Western Cape,Urban,3.2,13104.92,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-04-17,,,,True,True,True,2.0,2.0,2.0,,False,False,True,0,3,6.0,1,False
8946,26,Single,Bachelor's,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,7.1,324136.83,True,True,False,False,False,True,5748.37,17038.8,0.0,0.0,0.0,777060.48,,,,,,,False,True,False,0.0,0.0,0.0,487.0,False,False,False,3,1,0.0,0,True
8947,25,Single,Bachelor's,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,1.4,7974.5,True,False,False,True,False,False,134.91,0.0,0.0,36156.98,0.0,0.0,,,,,,,True,True,True,0.0,3.0,0.0,441.0,False,False,False,2,3,3.0,0,False
8948,20,Single,Less than matric,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,1.2,29046.39,True,False,False,True,False,False,407.07,0.0,0.0,65627.02,0.0,0.0,,,,,,,True,True,True,5.0,8.0,2.0,648.0,False,False,False,2,3,15.0,0,False
8949,18,Single,Bachelor's,Full-time employed,Walmer,Gqeberha,Eastern Cape,Suburban,0.9,313600.37,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,469964.64,,,,,,,False,False,True,0.0,0.0,5.0,791.0,False,False,False,1,1,5.0,0,False
8950,26,Married,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,5.5,49462.18,True,True,False,True,False,False,605.41,3334.56,0.0,151026.27,0.0,0.0,,,,,,,False,True,True,0.0,1.0,5.0,544.0,False,False,False,3,2,6.0,0,False
8951,36,Married,Diploma/Certificate,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,1.2,6918.12,False,True,False,True,False,False,0.0,458.8,0.0,227956.42,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,353.0,False,False,False,2,0,0.0,0,False
8952,36,Single,Matric,Student,Umhlanga,Durban,KwaZulu-Natal,Urban,6.3,26819.05,True,True,False,True,False,False,384.74,1681.32,0.0,120443.1,0.0,0.0,,,,,,,False,True,False,0.0,5.0,0.0,474.0,False,False,False,3,1,5.0,0,False
8953,36,Married,Bachelor's,Unemployed,Soweto,Johannesburg,Gauteng,Township,5.5,29814.55,False,True,False,False,False,True,0.0,3310.67,0.0,0.0,0.0,93674.64,,,,,,,True,True,False,0.0,8.0,0.0,327.0,False,False,False,2,2,8.0,0,False
8954,25,Single,Matric,Part-time employed,Langenhoven Park,Bloemfontein,Free State,Suburban,2.1,17342.66,False,True,False,False,False,False,0.0,2110.74,0.0,0.0,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,174.0,False,False,False,1,0,0.0,0,False
8955,43,Single,Matric,Self-employed,Umhlanga,Durban,KwaZulu-Natal,Urban,7.6,162307.51,False,False,True,False,True,True,0.0,0.0,18050.62,0.0,1646497.29,365930.72,,,,,,,False,False,False,0.0,0.0,0.0,494.0,False,False,False,3,0,0.0,0,False
8956,42,Married,Matric,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,11.5,282379.28,True,True,True,False,True,False,4358.54,24403.17,32500.5,0.0,1155300.41,0.0,,,,,,,False,False,True,0.0,0.0,3.0,593.0,False,False,False,4,1,3.0,0,False
8957,55,Married,Matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,8.8,43366.41,True,True,False,False,True,False,824.2,4621.76,0.0,0.0,1128198.4,0.0,,,,,,,True,False,True,1.0,0.0,1.0,658.0,False,False,False,3,2,2.0,0,False
8958,29,Single,Matric,Unemployed,Glenwood,Durban,KwaZulu-Natal,Urban,0.7,35017.61,True,True,True,False,False,False,582.94,2139.4,4136.0,0.0,0.0,0.0,,,,,,,True,True,False,7.0,8.0,0.0,373.0,False,False,False,3,2,15.0,0,False
8959,40,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,2.6,201876.06,False,True,False,False,False,False,0.0,14931.69,0.0,0.0,0.0,0.0,,,,,,,True,False,False,5.0,0.0,0.0,248.0,False,False,False,1,1,5.0,0,False
8960,31,Single,Diploma/Certificate,Self-employed,Sandton,Johannesburg,Gauteng,Urban,7.2,92443.86,True,True,True,True,False,True,1523.04,12732.09,3565.64,188060.37,0.0,506548.31,,,,,,,True,True,False,10.0,3.0,0.0,656.0,False,False,False,5,2,13.0,0,False
8961,72,Married,Matric,Retired,Motherwell,Gqeberha,Eastern Cape,Township,4.1,75183.44,True,True,False,False,False,False,1329.35,5617.53,0.0,0.0,0.0,0.0,,,,,,,True,False,True,3.0,0.0,6.0,525.0,False,False,False,2,2,9.0,0,False
8962,57,Married,Matric,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,8.6,276284.3,True,True,True,True,False,True,6015.92,35327.69,49338.21,158461.97,0.0,757170.38,,,,,,,False,True,False,0.0,4.0,0.0,450.0,False,False,False,5,1,4.0,0,False
8963,35,Single,Matric,Informal trader,Fourways,Johannesburg,Gauteng,Suburban,5.6,39397.35,False,False,False,True,False,False,0.0,0.0,0.0,40456.93,0.0,0.0,,,,,,,False,True,False,0.0,4.0,0.0,694.0,False,False,False,1,1,4.0,0,False
8964,50,Single,Bachelor's,Full-time employed,Soweto,Johannesburg,Gauteng,Township,2.6,142475.81,False,True,True,False,False,False,0.0,9502.59,21440.83,0.0,0.0,0.0,,,,,,,False,False,True,0.0,0.0,3.0,897.0,False,False,False,2,1,3.0,0,False
8965,27,Single,Diploma/Certificate,Student,Langenhoven Park,Bloemfontein,Free State,Suburban,1.9,3086.37,False,True,False,False,False,True,0.0,188.0,0.0,0.0,0.0,340609.69,,,,,,,True,True,False,2.0,4.0,0.0,649.0,False,False,False,2,2,6.0,0,False
8966,29,Married,Matric,Retired,Fourways,Johannesburg,Gauteng,Suburban,1.6,68157.78,False,False,True,True,False,False,0.0,0.0,2347.78,151793.19,0.0,0.0,,,,,,,False,True,False,0.0,1.0,0.0,376.0,False,False,False,2,1,1.0,0,False
8967,26,Single,Matric,Full-time employed,Unknown,Johannesburg,Gauteng,Township,2.9,267934.62,True,False,False,False,True,False,4308.65,0.0,0.0,0.0,1079295.27,0.0,,,,,,,False,True,False,0.0,2.0,0.0,602.0,False,False,False,2,1,2.0,0,False
8968,48,Single,Diploma/Certificate,Retired,Alexandra,Johannesburg,Gauteng,Township,8.8,69045.17,True,False,False,False,False,False,1032.91,0.0,0.0,0.0,0.0,0.0,,,,,,,True,True,False,3.0,3.0,0.0,519.0,False,False,False,1,2,6.0,0,False
8969,50,Single,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,7.7,22321.52,True,True,False,False,False,False,453.29,1711.01,0.0,0.0,0.0,0.0,,,,,,,False,False,True,0.0,0.0,4.0,570.0,False,False,False,2,1,4.0,0,False
8970,23,Single,Diploma/Certificate,Part-time employed,Tembisa,Ekurhuleni,Gauteng,Township,4.3,309453.04,False,False,True,False,True,True,449.59,0.0,18772.54,0.0,952949.62,229977.35,,,,,,,False,True,False,0.0,6.0,0.0,326.0,True,False,False,3,1,6.0,0,False
8971,18,Single,Diploma/Certificate,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,0.8,295447.35,False,True,False,False,False,True,0.0,24869.2,0.0,0.0,0.0,481088.17,,,,,,,False,False,True,0.0,0.0,2.0,653.0,False,False,False,2,1,2.0,0,False
8972,63,Married,Less than matric,Unemployed,Mdantsane,East London,Eastern Cape,Township,3.6,9184.62,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,False,0.0,0.0,0.0,543.0,False,False,True,0,0,0.0,0,False
8973,47,Single,Less than matric,Unemployed,Botshabelo,Bloemfontein,Free State,Township,6.0,32183.65,True,False,False,False,False,False,599.74,0.0,0.0,0.0,0.0,0.0,,,,,,,False,True,True,0.0,5.0,3.0,,False,False,False,1,2,8.0,0,False
8974,37,Married,Less than matric,Unemployed,Newlands,Cape Town,Western Cape,Suburban,6.6,32163.91,True,True,True,True,False,False,484.53,4053.47,1713.84,110865.51,0.0,0.0,,,,,,,False,True,False,0.0,4.0,0.0,565.0,False,False,False,4,1,4.0,0,False
8975,44,Single,Diploma/Certificate,Unemployed,Langenhoven Park,Bloemfontein,Free State,Suburban,4.9,37023.35,True,True,True,False,False,False,703.28,2703.2,6101.92,0.0,0.0,0.0,,,,,,,True,True,False,4.0,6.0,0.0,712.0,False,False,False,3,2,10.0,0,False
8976,26,Single,Matric,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,4.1,16929.38,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,510343.58,,,,,,,False,False,True,0.0,0.0,4.0,770.0,False,False,False,1,1,4.0,0,False
8977,31,Single,Bachelor's,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,3.7,331405.5,True,True,False,False,True,False,4534.5,31785.72,0.0,0.0,822681.77,0.0,,,,,,,True,True,False,0.0,7.0,0.0,673.0,False,False,False,3,2,7.0,0,False
8978,35,Married,Diploma/Certificate,Full-time employed,Nelspruit,Mbombela,Mpumalanga,Urban,5.2,457837.04,False,True,True,False,False,True,0.0,36858.93,118780.88,0.0,947.36,729566.87,,,,,,,True,True,False,12.0,5.0,0.0,719.0,True,False,False,3,2,17.0,0,False
8980,45,Single,Diploma/Certificate,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,10.3,3725.89,False,False,False,True,True,False,0.0,0.0,0.0,69212.7,416640.58,0.0,,,,,,2024-11-18,True,True,False,3.0,1.0,0.0,471.0,False,False,False,2,2,4.0,1,False
8981,48,Single,Less than matric,Retired,Mamelodi,Tshwane,Gauteng,Township,1.9,131196.68,False,False,False,True,False,False,0.0,0.0,0.0,77488.87,0.0,0.0,,,,,,,True,True,False,5.0,7.0,0.0,623.0,False,False,False,1,2,12.0,0,False
8982,56,Married,Bachelor's,Self-employed,Alexandra,Johannesburg,Gauteng,Township,3.2,37967.51,True,True,True,False,False,True,665.41,,4576.93,0.0,989.97,487711.69,,,,,,,False,False,False,0.0,0.0,0.0,459.0,True,False,False,4,0,0.0,0,False
8983,29,Single,Diploma/Certificate,Part-time employed,Waterfront,Cape Town,Western Cape,Urban,3.1,19982.31,True,False,True,False,True,False,382.56,0.0,676.07,0.0,1542695.58,0.0,,,,,,,False,True,False,0.0,3.0,0.0,588.0,False,False,False,3,1,3.0,0,False
8984,38,Single,Matric,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,3.0,334543.67,True,False,False,False,True,False,4881.58,0.0,0.0,0.0,780067.41,0.0,,,,,,,True,True,True,12.0,7.0,3.0,615.0,False,False,False,2,3,22.0,0,False
8985,39,Single,Diploma/Certificate,Retired,Green Point,Cape Town,Western Cape,Urban,6.5,110804.24,True,False,True,False,False,False,1598.25,0.0,10444.87,0.0,0.0,0.0,,,,,,,True,False,False,3.0,0.0,0.0,585.0,False,False,False,2,1,3.0,0,False
8986,60,Married,Matric,Retired,Glenwood,Durban,KwaZulu-Natal,Urban,9.3,193800.84,False,True,False,False,False,False,0.0,30900.76,0.0,0.0,0.0,0.0,,,,,,,True,True,False,0.0,15.0,0.0,,False,False,False,1,2,15.0,0,False
8987,44,Single,Matric,Self-employed,Centurion,Tshwane,Gauteng,Suburban,5.5,91829.32,True,False,False,False,True,False,1301.77,0.0,0.0,0.0,538584.09,0.0,,,,,,,False,False,False,0.0,0.0,0.0,630.0,False,False,False,2,0,0.0,0,False
8988,52,Single,Matric,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,4.3,52820.22,False,False,False,True,False,False,0.0,0.0,0.0,91104.96,0.0,0.0,,,,,,,True,False,False,0.0,0.0,0.0,823.0,False,False,False,1,1,0.0,0,True
