CustomerID,Age,Marital_Status,Education,Employment_Type,Suburb,City,Province,Location_Type,Customer_Tenure,Annual_Income,Current_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Vehicle_Loan,Current_Account_Balance,Savings_Account_Balance,Credit_Card_Balance,Personal_Loan_Balance,Home_Loan_Balance,Vehicle_Loan_Balance,Current_Account_Closed_Date,Savings_Account_Closed_Date,Credit_Card_Closed_Date,Personal_Loan_Closed_Date,Home_Loan_Closed_Date,Vehicle_Loan_Closed_Date,Online_Banking_Registered,Mobile_App_Registered,USSD_Registered,Online_Banking_Txns,Mobile_App_Txns,USSD_Txns,Credit_Score
9057,22,Single,Matric,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,4.1,323120.19,True,True,True,True,False,False,4025.41,29976.78,20295.74,100352.2,,,,,,,,,False,False,False,,,,405.0
9058,41,Married,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,6.0,519703.91,True,True,False,True,False,True,7170.81,34468.59,,110245.49,,625277.22,,,,,,,True,True,True,17.0,11.0,1.0,421.0
9059,18,Single,Matric,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,2.4,73372.83,True,True,False,True,False,False,1178.56,5883.39,,101408.22,,,,,2021-05-28,,2024-09-16,,False,False,False,,,,372.0
9060,24,Single,Matric,Informal trader,Mitchells Plain,Cape Town,Western Cape,Township,1.0,138437.35,False,False,True,False,False,False,,,7611.25,,,,,,,,,,True,True,False,1.0,0.0,,407.0
9061,58,Divorced,Diploma/Certificate,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,9.9,350293.08,True,False,False,True,False,False,5054.33,,,17083.03,,,,,,,,,True,False,False,2.0,,,703.0
9062,35,Single,Diploma/Certificate,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,2.0,299890.38,False,True,False,False,False,False,,31437.62,,,,,,,,,,2023-08-27,True,True,False,6.0,4.0,,
9063,50,Married,Less than matric,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,6.4,3794.37,True,False,True,True,False,False,57.79,,624.59,139856.82,,,,,,,,,False,True,True,,3.0,8.0,722.0
9064,46,Single,Bachelor's,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,3.6,370442.97,True,True,True,True,False,True,7403.76,,24996.13,103825.1,,595262.36,,,,,,,False,True,True,,10.0,5.0,932.0
9065,35,Single,Diploma/Certificate,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,4.2,216754.88,True,True,True,False,True,False,3813.8,12579.09,49499.33,,1432437.54,,,,,,,,True,True,False,11.0,15.0,,707.0
9066,58,Married,Diploma/Certificate,Part-time employed,Fourways,Johannesburg,Gauteng,Suburban,9.5,48561.99,True,False,False,False,False,False,861.12,,,,,,,,,,,,True,True,False,4.0,4.0,,
9067,35,Single,Less than matric,Unemployed,Langenhoven Park,Bloemfontein,Free State,Suburban,1.8,14365.7,False,False,False,True,False,False,,,,128443.39,,,,,,,,,False,True,False,,0.0,,419.0
9068,24,Single,Less than matric,Unemployed,Galeshewe,Kimberley,Northern Cape,Township,1.4,11301.65,False,False,False,False,False,False,,,,,,,,,,,,,True,True,False,2.0,4.0,,424.0
9069,42,Single,Less than matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,5.1,17114.69,True,False,False,False,False,False,283.8,,,,,,,,,,,,True,True,False,3.0,1.0,,483.0
9070,80,Married,Bachelor's,Informal trader,Mahikeng CBD,Mahikeng,,Urban,10.8,117347.53,False,True,False,False,False,True,,16591.56,,,,370568.41,2022-06-28,,,,,,True,True,False,7.0,28.0,,730.0
9071,32,Single,Diploma/Certificate,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,1.4,74489.27,True,False,False,True,False,False,997.64,,,189178.79,,,,,,,,,True,True,False,1.0,7.0,,314.0
9072,40,Single,,Unemployed,Soweto,Johannesburg,Gauteng,Township,5.3,18879.51,True,True,False,False,False,False,371.6,2048.86,,,,,,,,,,,True,True,False,3.0,3.0,,
9073,24,Single,Bachelor's,Informal trader,,,,,2.6,59998.79,False,False,False,False,False,False,,,,,,,,,,,,,False,True,True,,11.0,9.0,358.0
9074,42,Single,Matric,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,0.4,210742.53,True,True,False,False,False,False,3356.52,11881.65,,,,,,,,,,,True,True,False,0.0,0.0,,
9075,51,Married,Bachelor's,Full-time employed,Glenwood,Durban,KwaZulu-Natal,Urban,5.3,165574.55,True,True,True,True,False,False,2875.45,22697.25,11015.49,69386.13,,,,,,,,,True,False,True,5.0,,0.0,430.0
9076,47,Single,Diploma/Certificate,Part-time employed,Mitchells Plain,Cape Town,Western Cape,Township,5.3,25193.53,False,True,False,True,False,False,,2500.47,,61022.11,,,,,,,,,False,True,True,,3.0,4.0,335.0
9077,48,Married,Diploma/Certificate,Unemployed,Mahikeng CBD,Mahikeng,North West,Urban,0.6,16315.49,True,False,True,False,False,False,278.32,,1753.34,,,,,,,,,,False,True,False,,5.0,,460.0
9078,38,Married,Less than matric,Unemployed,Sandton,Johannesburg,Gauteng,Urban,7.4,9291.96,False,False,True,True,False,False,,,1946.75,187495.18,,,,,,,,,False,False,True,,,1.0,239.0
9079,40,Single,Diploma/Certificate,Full-time employed,Green Point,Cape Town,Western Cape,Urban,4.0,493205.35,True,False,False,False,False,True,9710.48,,,,,227372.28,,,,,,,True,False,False,9.0,,,367.0
9080,55,Single,Diploma/Certificate,Informal trader,Umlazi,Durban,KwaZulu-Natal,Township,8.8,478478.22,False,True,True,False,True,False,,44676.42,87680.45,,2482988.04,,,,,,,,False,False,False,,,,595.0
9081,25,Single,Diploma/Certificate,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.1,141174.37,True,False,False,False,True,False,2909.95,,,,1333094.96,,,,,,,,False,True,False,,11.0,,364.0
9081,25,Single,Diploma/Certificate,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.1,141174.37,True,False,False,False,True,False,2909.95,,,,1333094.96,,,,,,,,False,True,False,,11.0,,364.0
9082,39,Single,Less than matric,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,1.7,147094.06,False,True,True,True,True,True,,8169.61,11294.77,116250.28,573401.82,223654.46,,,,,,,True,True,True,2.0,6.0,3.0,784.0
9083,37,Single,Matric,Part-time employed,Seshego,Polokwane,Limpopo,Township,4.4,388536.34,True,False,True,False,False,False,6501.52,,65702.14,,,,,,,,,,True,False,False,3.0,,,690.0
9084,18,Married,Less than matric,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,1.2,3952.9,True,False,True,False,False,False,51.88,,138.62,,,,,,,,,,False,True,False,,3.0,,657.0
9085,30,Single,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,2.9,44719.42,False,False,False,True,False,False,,,427.61,88313.16,,,,,,,,,False,True,True,,3.0,6.0,756.0
9086,32,Single,Matric,Part-time employed,Sandton,Johannesburg,Gauteng,Urban,3.0,71069.1,True,True,False,False,False,False,1067.57,9720.93,,,,,,,,,,,False,False,True,,,1.0,523.0
9087,43,Single,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,1.2,463397.78,True,False,False,False,False,False,8052.47,,,,,,,,,,,,False,False,True,,,5.0,612.0
9088,26,Single,Diploma/Certificate,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,1.5,17233.55,False,True,False,False,True,False,,1681.91,,,484641.68,,,,,,,,True,True,True,1.0,2.0,4.0,567.0
9089,36,Married,Diploma/Certificate,Self-employed,Rosebank,Johannesburg,Gauteng,Urban,4.4,406798.02,True,True,True,False,True,False,5841.51,45747.59,29006.69,,2800000.0,,,,,2023-01-23,,,True,True,True,4.0,9.0,2.0,725.0
9090,40,Single,Less than matric,Full-time employed,Nelspruit,Mbombela,Mpumalanga,Urban,2.0,202971.11,False,True,False,False,True,False,,17920.64,,,2800000.0,,,,,,,,True,False,False,6.0,,,460.0
9091,44,Married,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,4.3,29146.57,False,False,False,False,False,False,,,,,,,,,,,,,False,True,False,,3.0,,531.0
9092,29,Single,Matric,Student,Galeshewe,Kimberley,Northern Cape,Township,3.9,6782.9,False,False,False,True,False,False,,,,140185.15,,,,,,,,,False,False,False,,,,400.0
9093,40,Married,Matric,Full-time employed,Seshego,Polokwane,Limpopo,Township,1.6,287241.96,True,True,True,False,False,True,5448.37,24387.91,21899.63,,,470203.47,,,,,,,True,True,True,6.0,7.0,7.0,713.0
9094,37,Single,Matric,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,8.1,692507.46,True,True,True,False,False,True,10325.79,52202.64,39977.25,,,850000.0,,,,,,,True,True,False,13.0,0.0,,581.0
9095,43,Single,Less than matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,7.9,412299.81,True,False,True,False,False,False,5929.7,,21511.65,,,,,,,,,,False,False,True,,,4.0,543.0
9096,35,Single,Diploma/Certificate,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,2.5,169946.11,True,True,True,False,False,True,2953.49,16094.82,8247.54,,,161456.04,,,,,,,True,True,False,8.0,16.0,,738.0
9097,50,Married,Matric,Retired,Seshego,Polokwane,Limpopo,Township,8.5,191185.97,False,True,False,False,True,True,,18166.37,,,488553.16,629679.86,,,,,,,True,True,False,7.0,12.0,,677.0
9098,28,Single,Bachelor's,Unemployed,Langenhoven Park,Bloemfontein,Free State,Suburban,1.8,4482.48,False,True,False,False,False,False,,319.17,,,,,,,,,,,False,False,True,,,2.0,449.0
9099,47,Single,Diploma/Certificate,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,4.7,346229.45,True,False,True,False,False,False,6605.48,,63291.64,,,,,,,,,,True,True,False,0.0,4.0,,765.0
9100,41,Single,Diploma/Certificate,Informal trader,Centurion,Tshwane,Gauteng,Suburban,3.0,28374.58,False,True,False,False,True,False,,2582.7,,,1646079.71,,,,,,,,True,True,True,1.0,1.0,4.0,488.0
9101,34,Single,Bachelor's,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,2.6,259240.27,False,True,True,False,True,False,,15891.18,28563.76,,522344.56,,,,,,,,True,True,False,3.0,9.0,,600.0
9102,42,Married,Matric,Full-time employed,Green Point,Cape Town,Western Cape,Urban,5.8,157695.71,False,True,True,False,False,True,,21650.84,20056.28,,,398790.98,,,,,,,False,False,True,,,4.0,440.0
9103,27,Single,Matric,Informal trader,Mahikeng CBD,Mahikeng,North West,Urban,3.2,123084.24,False,True,True,False,True,True,,11365.48,4133.81,,1222386.13,367159.38,,,,,,,True,True,False,11.0,0.0,,587.0
9104,34,Married,Less than matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,5.9,150376.49,True,True,False,True,False,False,2828.48,8442.04,,76469.87,,,,,,,,,True,True,True,4.0,0.0,8.0,506.0
9105,32,Single,Less than matric,Self-employed,Green Point,Cape Town,Western Cape,Urban,2.3,116648.6,True,True,False,False,False,False,2449.24,12047.01,,,,,,,,,,,True,True,False,10.0,7.0,,750.0
9106,52,Married,Matric,Unemployed,Umhlanga,Durban,KwaZulu-Natal,Urban,1.9,34967.36,False,False,False,True,False,False,,,,88634.23,,,2022-11-29,,,,,,True,True,False,8.0,7.0,,708.0
9107,35,,Matric,Informal trader,Waterfront,Cape Town,Western Cape,Urban,6.1,74377.21,False,True,False,False,False,False,,9317.1,,,,,,,,,,,True,True,False,4.0,6.0,,
9108,53,Single,Diploma/Certificate,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,8.3,281154.98,True,True,False,False,False,True,5079.19,32363.87,,,,668592.35,,,,,,,True,False,False,0.0,,,840.0
9109,30,Single,Diploma/Certificate,Part-time employed,Motherwell,Gqeberha,Eastern Cape,Township,9.2,25881.96,True,True,False,False,False,False,447.84,1915.26,,,,,,,,,,,True,True,True,3.0,3.0,4.0,529.0
9110,52,Single,Less than matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,8.1,152761.11,True,False,True,False,True,False,3114.72,,13460.58,,658758.48,,,,,,,,False,False,True,,,1.0,322.0
9111,27,Single,Matric,Retired,Centurion,Tshwane,Gauteng,Suburban,1.8,43993.87,True,True,True,True,False,True,614.5,2416.0,9208.26,12513.35,,334324.19,,,,,,,True,True,True,0.0,5.0,1.0,670.0
9112,20,Single,Less than matric,Self-employed,Mdantsane,East London,Eastern Cape,Township,3.0,59029.21,False,False,True,True,False,False,,,1391.41,35646.92,,,,,,,,,False,True,True,,4.0,4.0,764.0
9113,42,Single,Matric,Self-employed,Khayelitsha,Cape Town,Western Cape,Township,6.0,915906.56,True,True,True,True,True,True,17188.68,64655.66,177967.07,,2800000.0,406149.79,,,,,,,False,False,False,,,,341.0
9114,42,Single,Postgraduate,Part-time employed,Tembisa,Ekurhuleni,Gauteng,Township,6.9,162826.86,False,True,True,False,False,False,,18658.53,31087.72,,,,,,,,,,False,False,True,,,2.0,647.0
9115,66,Divorced,Bachelor's,Informal trader,Alexandra,Johannesburg,Gauteng,Township,13.8,143040.25,True,True,True,True,False,False,2621.25,19508.37,21167.65,52071.88,,,,,,,,,True,True,False,3.0,3.0,,505.0
9116,58,Married,Matric,Part-time employed,Mamelodi,Tshwane,Gauteng,Township,7.7,41096.75,True,False,True,True,False,False,787.28,,4847.83,65243.72,,,,,,,,,False,False,True,,,8.0,420.0
9117,35,Single,Less than matric,Part-time employed,Tembisa,Ekurhuleni,Gauteng,Township,5.4,523718.23,True,True,False,False,False,True,10079.76,44985.64,,648.91,,325315.95,,,,,,,True,False,True,5.0,,3.0,560.0
9118,18,Single,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,0.4,17282.12,False,False,False,True,False,False,,,,149012.85,,,,,2021-07-09,,,,False,True,False,,1.0,,344.0
9119,27,Single,Diploma/Certificate,Full-time employed,Mdantsane,East London,Eastern Cape,Township,0.7,629892.06,True,False,True,False,False,False,9115.03,,23946.8,,,,,,,,,,True,False,True,5.0,,4.0,415.0
9120,46,Married,Diploma/Certificate,Informal trader,Umhlanga,Durban,KwaZulu-Natal,Urban,4.5,91017.67,True,True,False,True,False,False,1351.11,8882.52,,24556.5,,,,,,,,,True,True,False,5.0,5.0,,513.0
9121,36,Single,Bachelor's,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,2.4,206408.94,True,True,True,False,False,False,3780.15,19846.53,15067.95,,,,,,,,,2024-07-07,True,False,False,2.0,,,831.0
9122,51,Single,Matric,Unemployed,Seshego,Polokwane,Limpopo,Township,8.5,32054.61,False,True,False,True,False,False,,2542.99,,56914.77,,,,,,,,,False,False,False,,,,571.0
9123,37,Married,Matric,Self-employed,Khayelitsha,Cape Town,Western Cape,Township,2.2,385579.58,True,True,False,True,False,True,6241.31,28819.56,,13622.32,,656568.58,,,,,,,False,True,True,,7.0,3.0,521.0
9124,22,Single,Matric,Self-employed,Umlazi,Durban,KwaZulu-Natal,Township,3.1,129916.97,False,False,False,False,False,False,,,,,,,,,,,,2022-06-21,False,False,False,,,,409.0
9125,32,Single,Less than matric,Informal trader,Tlhabane,Rustenburg,North West,Township,4.0,73677.61,True,False,False,True,False,False,1176.13,,,93468.15,,,,,,,,,True,False,True,0.0,,4.0,514.0
9126,18,Single,Diploma/Certificate,Full-time employed,Soweto,Johannesburg,Gauteng,Township,2.1,227615.24,False,True,True,True,False,False,,23515.5,35974.11,25489.58,,,2022-04-04,,,,,,True,False,False,7.0,,,462.0
9127,33,,Bachelor's,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,3.2,300573.98,True,False,True,True,True,False,5232.65,,5791.69,152247.59,1746652.56,,,,,,,,False,False,True,,,3.0,448.0
9128,44,Married,Diploma/Certificate,Informal trader,Glenwood,Durban,KwaZulu-Natal,Urban,10.1,29983.15,True,True,True,True,True,False,702.67,3832.87,3794.83,108520.89,2057818.63,,,,,,,,False,False,True,,,1.0,440.0
9129,40,Single,Matric,Informal trader,Newlands,Cape Town,Western Cape,Suburban,4.3,45490.31,True,True,False,False,False,False,606.77,2519.46,,,,,,,,,,,False,True,False,,3.0,,573.0
9130,48,Single,Matric,Self-employed,Mamelodi,Tshwane,Gauteng,Township,13.8,42755.95,True,True,True,True,True,True,579.94,3114.25,1939.72,73734.41,772644.66,227943.91,,,,,,,True,True,True,2.0,5.0,8.0,275.0
9131,33,Single,Matric,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,0.9,31273.61,True,False,False,True,False,True,377.84,,,91280.73,,319652.14,,,,,,,False,False,False,,,,219.0
9132,42,Married,Matric,Unemployed,Centurion,Tshwane,Gauteng,Suburban,2.1,8821.42,True,True,False,True,False,False,159.65,494.39,,115048.0,,,,,,,,,False,True,False,,1.0,,389.0
9133,67,Married,Matric,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,2.6,1011704.91,True,True,False,False,False,True,19146.48,122689.61,,,,493442.55,,,2023-09-21,,,,True,True,False,11.0,14.0,,847.0
9134,43,Single,Diploma/Certificate,Unemployed,Glenwood,Durban,KwaZulu-Natal,Urban,2.9,6545.8,True,False,True,True,False,False,98.5,,536.5,104540.87,,,,,,,,,True,True,False,7.0,2.0,,495.0
9135,55,Married,Bachelor's,Informal trader,Centurion,Tshwane,Gauteng,Suburban,8.1,235082.29,True,True,False,True,False,False,4066.35,20889.49,,85889.51,,,,,,,,,True,False,False,1.0,,,420.0
9136,28,Married,Matric,Informal trader,Khayelitsha,Cape Town,Western Cape,Township,5.5,330962.11,True,True,True,False,False,False,5122.51,39325.83,69399.4,,,,,,,,,,False,True,False,,2.0,,583.0
9137,30,Married,Bachelor's,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,6.5,306985.07,True,True,True,False,True,True,6396.53,33260.32,50607.87,,1497821.59,850000.0,,,,,,,True,True,False,6.0,2.0,,689.0
9138,43,Divorced,Matric,Self-employed,Alexandra,Johannesburg,Gauteng,Township,5.6,145370.92,True,False,False,False,True,False,2700.46,,,,750409.31,,,,,,,,False,True,True,,2.0,5.0,392.0
9139,54,Married,Bachelor's,Informal trader,Centurion,Tshwane,Gauteng,Suburban,3.8,20732.44,False,False,False,True,False,False,,,,,,,,,,,,,False,True,False,,3.0,,421.0
9140,39,Single,Diploma/Certificate,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,6.7,234904.83,True,True,True,False,True,False,4392.21,19846.62,42823.84,,2800000.0,,,,,,,,True,True,True,2.0,5.0,1.0,660.0
9141,62,Single,Bachelor's,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,4.9,167600.55,True,False,True,True,False,False,2748.6,,17571.04,61689.35,,,,,,,,,True,True,True,4.0,0.0,6.0,935.0
9142,43,Single,,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,1.7,133939.72,False,False,False,False,False,False,,,,,,,,,,,,,False,False,False,,,,352.0
9143,46,Single,Matric,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,1.9,29349.15,False,True,False,True,False,False,,,,112608.73,,,,,,,,,False,False,False,,,,699.0
9144,36,Married,Matric,Full-time employed,Nelspruit,Mbombela,Mpumalanga,Urban,1.9,169260.24,True,True,True,False,False,False,3316.87,23988.34,9731.36,,,,,,,,,,True,True,False,10.0,5.0,,530.0
9145,26,Single,Less than matric,Part-time employed,Newlands,Cape Town,,Suburban,2.1,,True,False,False,False,True,False,151.03,,,,219462.82,,,,,,,,False,True,True,,5.0,0.0,409.0
9146,31,Single,Matric,Full-time employed,Mdantsane,East London,Eastern Cape,Township,4.0,69905.72,True,False,True,False,False,False,852.46,,1151.73,,,,,,,,,,True,False,True,6.0,,3.0,620.0
9147,56,Married,Matric,Unemployed,Galeshewe,Kimberley,Northern Cape,Township,5.1,18982.3,False,True,False,True,False,False,,1423.11,,110664.42,,,,,,,,,False,False,True,,,4.0,410.0
9148,30,Married,Bachelor's,Self-employed,Mitchells Plain,Cape Town,Western Cape,Township,2.2,259082.95,True,True,True,True,True,False,3309.89,23706.3,5383.83,96196.36,2362133.31,,,,,,,,True,True,False,10.0,3.0,,403.0
9149,23,Single,Bachelor's,Part-time employed,Motherwell,Gqeberha,Eastern Cape,Township,6.1,32139.15,False,False,False,False,False,False,,,,,,,,,,,,,False,True,True,,3.0,9.0,555.0
9150,28,Single,Diploma/Certificate,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,4.0,97675.82,True,False,False,False,False,True,1439.05,,,,,464063.35,,,2023-10-13,,,,True,True,True,3.0,2.0,6.0,631.0
9151,48,Married,,Unemployed,Mahikeng CBD,Mahikeng,North West,Urban,4.8,38389.03,True,True,True,False,False,True,570.63,5708.29,3446.08,,,676624.79,,,,,,,True,True,True,4.0,9.0,3.0,669.0
9152,53,Married,Diploma/Certificate,Full-time employed,Green Point,Cape Town,Western Cape,Urban,6.3,200840.1,True,True,True,False,True,True,4508.63,17024.2,22487.2,,2800000.0,357577.87,,,,,,,True,True,False,14.0,13.0,,798.0
9153,45,Married,Matric,Unemployed,,,,,2.8,85524.61,False,True,False,True,False,False,,10323.45,,91197.13,,,,,,,,,False,True,False,,0.0,,315.0
9154,26,Married,Bachelor's,Self-employed,Mamelodi,Tshwane,Gauteng,Township,4.2,1793010.22,True,True,True,True,False,True,34875.92,128098.62,101815.59,114056.89,,542405.7,,,,,,,True,False,False,1.0,,,549.0
9155,53,Married,Less than matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,6.4,98880.78,True,False,True,True,False,False,1717.32,,13938.38,12193.59,,,,,,,,,True,False,True,0.0,,5.0,745.0
9156,48,Married,Bachelor's,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,8.8,421847.3,True,True,False,True,True,True,8379.09,53129.42,,81963.65,1770148.67,307333.43,,,,,,,True,True,True,1.0,5.0,2.0,505.0
9157,65,Married,Diploma/Certificate,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,8.0,217386.69,True,True,True,False,True,True,3703.98,19939.27,17358.71,,2219620.48,419703.4,,,,,,,False,True,False,,14.0,,836.0
9158,27,,,Informal trader,Mitchells Plain,Cape Town,Western Cape,Township,0.9,206782.74,True,True,False,True,False,True,3804.19,14337.78,,64454.29,,648932.22,,,,,,,True,True,True,15.0,18.0,12.0,636.0
9159,37,Married,Matric,Self-employed,Tembisa,Ekurhuleni,Gauteng,Township,6.0,243354.84,True,True,True,True,False,False,4461.79,21516.18,41097.62,98071.63,,,,,,,,,True,True,False,4.0,0.0,,733.0
9160,25,Single,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,3.1,10574.61,True,False,False,True,True,False,196.53,,,160570.82,1326332.28,,,,,,,,False,True,True,,0.0,6.0,417.0
9161,53,Married,Matric,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,12.0,53275.32,True,True,False,False,True,True,824.3,5738.9,,,1499250.43,198967.07,,,,,,,True,True,False,3.0,1.0,,689.0
